DISTRICT,YEAR,SECTOR,SAFETY,S_RACE_AFRICAN_AMERICAN,S_RACE_ASIAN_AMERICAN,S_RACE_HISPANIC,S_RACE_WHITE,S_RACE_OTHER,S_AGE_LOW,S_AGE_MEDIUM,S_AGE_HIGH,S_SEX_FEMALE,S_SEX_MALE,S_EDUCATION_LOW,S_EDUCATION_MEDIUM,S_EDUCATION_HIGH,S_INCOME_LOW,S_INCOME_MEDIUM,S_INCOME_HIGH,TRUST,T_RACE_AFRICAN_AMERICAN,T_RACE_ASIAN_AMERICAN,T_RACE_HISPANIC,T_RACE_WHITE,T_RACE_OTHER,T_AGE_LOW,T_AGE_MEDIUM,T_AGE_HIGH,T_SEX_FEMALE,T_SEX_MALE,T_EDUCATION_LOW,T_EDUCATION_MEDIUM,T_EDUCATION_HIGH,T_INCOME_LOW,T_INCOME_MEDIUM,T_INCOME_HIGH,T_LISTEN,T_LISTEN_RACE_AFRICAN_AMERICAN,T_LISTEN_RACE_ASIAN_AMERICAN,T_LISTEN_RACE_HISPANIC,T_LISTEN_RACE_WHITE,T_LISTEN_RACE_OTHER,T_LISTEN_AGE_LOW,T_LISTEN_AGE_MEDIUM,T_LISTEN_AGE_HIGH,T_LISTEN_SEX_FEMALE,T_LISTEN_SEX_MALE,T_LISTEN_EDUCATION_LOW,T_LISTEN_EDUCATION_MEDIUM,T_LISTEN_EDUCATION_HIGH,T_LISTEN_INCOME_LOW,T_LISTEN_INCOME_MEDIUM,T_LISTEN_INCOME_HIGH,T_RESPECT,T_RESPECT_RACE_AFRICAN_AMERICAN,T_RESPECT_RACE_ASIAN_AMERICAN,T_RESPECT_RACE_HISPANIC,T_RESPECT_RACE_WHITE,T_RESPECT_RACE_OTHER,T_RESPECT_AGE_LOW,T_RESPECT_AGE_MEDIUM,T_RESPECT_AGE_HIGH,T_RESPECT_SEX_FEMALE,T_RESPECT_SEX_MALE,T_RESPECT_EDUCATION_LOW,T_RESPECT_EDUCATION_MEDIUM,T_RESPECT_EDUCATION_HIGH,T_RESPECT_INCOME_LOW,T_RESPECT_INCOME_MEDIUM,T_RESPECT_INCOME_HIGH
4.0,2020,420.0,52.552083333333336,52.883541666666666,53.466874999999995,47.833958333333335,58.048541666666665,48.82458333333333,52.052083333333336,54.455625,53.579791666666665,53.92250000000001,52.66375,46.166041666666665,53.414375,57.392291666666665,52.32125,52.67208333333334,59.348333333333336,57.40166666666667,50.07145833333333,70.79020833333333,62.46541666666667,71.16625,54.73583333333334,54.18625,55.09791666666666,62.490208333333335,57.94416666666667,59.30479166666667,56.27166666666667,58.65875,64.153125,57.343958333333326,55.37583333333333,70.385625,53.33678571428572,47.114285714285714,68.39821428571429,57.854642857142856,66.59464285714286,63.16571428571428,48.099642857142854,48.33642857142858,59.57285714285714,53.18142857142857,57.64821428571429,51.723571428571425,55.7325,63.50678571428572,50.3575,52.29071428571429,72.85249999999999,56.77357142857143,49.463928571428575,71.22142857142858,63.02964285714285,69.35214285714287,66.47857142857143,53.05428571428571,51.076071428571424,63.23642857142857,57.05357142857143,59.55357142857143,56.10107142857142,57.9475,67.80678571428571,54.3375,55.70607142857143,74.77571428571427
4.0,2021,420.0,50.13270833333333,49.024166666666666,55.249583333333334,50.91979166666667,58.53020833333333,48.29833333333334,50.05645833333333,48.048541666666665,50.13854166666667,51.91229166666667,49.18020833333333,50.173750000000005,50.54145833333333,49.03729166666667,48.53729166666667,53.61479166666666,45.725208333333335,54.81,48.595416666666665,64.80499999999999,59.46854166666666,70.13041666666666,64.65270833333334,54.953125,53.4375,58.630208333333336,54.27354166666667,55.93020833333333,51.03125,57.07125,53.04083333333333,49.58770833333333,56.965624999999996,62.93479166666666,52.24395833333333,46.39270833333333,64.003125,56.283125000000005,67.56333333333333,63.35125,52.713125,49.50770833333333,56.565,52.34479166666667,52.49229166666667,49.5625,53.668749999999996,52.23854166666666,47.93520833333333,54.702916666666674,58.38791666666666,57.37625,50.796458333333334,65.60770833333333,62.65375,72.69979166666667,65.95375,57.19208333333333,57.36833333333333,60.696041666666666,56.20249999999999,59.369166666666665,52.50020833333334,60.474375,53.84291666666667,51.238125,59.229166666666664,67.48291666666667
4.0,2022,420.0,54.04895833333333,53.259791666666665,64.10208333333334,53.22833333333333,60.849583333333335,52.53729166666667,54.39729166666667,51.86145833333333,55.01583333333334,53.6025,53.74875,52.356875,54.51145833333334,59.39416666666667,51.115833333333335,55.704791666666665,61.644375,52.649375,51.286458333333336,55.600625,52.57208333333333,58.29416666666666,57.03,50.858125,46.855625,62.38104166666667,52.951249999999995,51.089375,50.978541666666665,52.47333333333333,53.94416666666667,49.96125,53.67854166666667,59.50895833333333,51.562708333333326,50.043958333333336,52.213750000000005,51.989583333333336,57.004999999999995,56.77791666666667,50.022083333333335,46.37145833333333,60.629999999999995,51.92958333333333,49.71812499999999,49.79604166666667,51.525625,52.956875,48.419375,52.411249999999995,62.914791666666666,53.73645833333333,52.52854166666666,58.988125,53.154583333333335,59.58229166666666,57.28208333333333,51.69354166666667,47.33958333333334,64.13229166666666,53.9725,52.46125,52.159375000000004,53.420208333333335,54.93333333333334,51.504375,54.94541666666667,56.104166666666664
4.0,2023,420.0,54.32666666666666,54.341874999999995,53.286875,54.42104166666667,59.01145833333334,68.24145833333334,55.26708333333334,54.07749999999999,52.924791666666664,55.32708333333333,54.041875,50.43479166666666,56.211875,66.26958333333333,50.83979166666666,56.823125,62.340833333333336,54.44875,52.19895833333334,60.756458333333335,58.696875,64.99875,57.611875,55.206875,52.57749999999999,53.271458333333335,54.49791666666667,55.13854166666667,53.50479166666667,54.69375,60.24583333333334,51.107708333333335,56.68541666666667,59.117916666666666,53.93354166666666,51.935833333333335,61.47625,56.95916666666667,63.64333333333334,58.20416666666667,54.450208333333336,52.351875,52.999583333333334,54.57541666666666,53.53604166666667,52.94479166666667,54.10395833333333,59.978541666666665,50.515625,55.95104166666667,60.06625,54.963750000000005,52.461666666666666,60.03604166666667,60.431666666666665,66.35312499999999,57.01916666666667,55.96416666666667,52.803125,53.54208333333333,54.421458333333334,56.739583333333336,54.06604166666667,55.28187500000001,60.513125,51.69979166666667,57.419999999999995,58.16833333333333
5.0,2018,520.0,56.36770833333333,55.678333333333335,59.80791666666667,56.322916666666664,64.264375,56.173541666666665,60.388749999999995,52.51791666666667,58.78270833333334,54.663333333333334,59.973749999999995,51.1625,57.34974999999999,62.17375,50.69975,59.65475,59.178250000000006,52.168125,50.631458333333335,61.225625,54.26333333333333,66.33458333333333,47.880625,46.260625,51.413125,59.36625,53.35125,51.18125,50.503,53.23475,58.291250000000005,44.68975,55.225,59.99275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2019,520.0,51.07541666666666,50.09229166666666,59.71395833333333,51.20416666666667,66.34375,51.12958333333333,48.115833333333335,49.458124999999995,53.55083333333334,49.92083333333333,55.134166666666665,48.91083333333333,51.51125,58.524791666666665,45.320625,54.460625,59.64625,49.9625,48.42458333333334,67.89145833333333,49.812083333333334,72.660625,49.38958333333333,45.638958333333335,43.72291666666666,56.39166666666667,50.46541666666667,51.72208333333333,47.548541666666665,50.987500000000004,59.418749999999996,44.85125,51.636875,67.46291666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2020,520.0,53.14625,53.94875,55.321666666666665,52.069375,59.38333333333333,56.53,47.233125,51.8675,56.130625,52.54479166666667,56.41354166666667,48.025,54.883125,59.96541666666667,51.90416666666667,53.4575,62.80458333333333,56.414375,53.268750000000004,70.71583333333334,66.89833333333333,79.04479166666667,56.604166666666664,50.748333333333335,52.15562499999999,62.20729166666666,56.11625,58.54479166666667,60.017291666666665,55.842083333333335,63.709583333333335,51.72958333333333,60.53958333333333,64.451875,52.333214285714284,48.26142857142857,68.99285714285715,67.40607142857142,76.11178571428572,65.36285714285715,45.558928571428574,48.93642857142857,59.57678571428572,48.826071428571424,59.82,59.19785714285714,49.62785714285714,63.1625,44.80464285714286,57.147499999999994,59.89714285714285,55.988214285714285,51.22678571428571,71.35714285714286,71.55178571428571,80.72607142857143,66.93142857142857,48.91892857142857,54.79392857142857,62.667142857142856,52.23321428571428,64.03035714285714,63.53857142857142,52.48857142857143,67.80464285714285,48.652499999999996,61.090357142857144,62.10321428571428
5.0,2021,520.0,45.274791666666665,43.301874999999995,55.40770833333334,46.76,56.02291666666667,50.18395833333333,41.922916666666666,46.175625,48.69166666666666,47.72333333333333,45.98541666666667,41.87729166666667,47.390625,47.555416666666666,42.10875,47.66729166666667,52.739583333333336,51.66979166666667,45.59729166666667,65.68625,57.07145833333333,72.59416666666667,63.140208333333334,51.47666666666667,50.878125000000004,58.22979166666667,51.72145833333334,57.396875,49.20083333333333,51.857708333333335,56.968958333333326,49.412083333333335,52.55145833333333,65.23416666666667,50.06708333333333,43.99604166666666,64.763125,56.539375,71.16291666666667,62.33604166666667,50.702708333333334,48.71083333333333,56.82270833333333,49.81979166666667,55.75125,47.880625,50.00875,54.86416666666667,48.569583333333334,50.09145833333333,64.33312500000001,53.27166666666667,47.1975,66.61104166666667,57.60333333333333,74.02583333333332,63.94520833333333,52.25062500000001,53.04416666666666,59.63583333333333,53.624583333333334,59.04270833333334,50.521875,53.70791666666667,59.07458333333333,50.252916666666664,55.01125,66.13604166666666
5.0,2022,520.0,55.558125,55.30625,62.64208333333334,57.66416666666667,56.591874999999995,56.833124999999995,54.89604166666666,56.615208333333335,56.635625,55.27770833333333,56.11166666666667,54.46083333333333,56.45979166666667,53.89395833333333,54.585,56.27729166666666,54.04583333333333,50.481249999999996,48.91625,54.84145833333333,53.85395833333333,60.00791666666667,57.77895833333333,49.631875,47.89479166666666,57.10166666666667,50.767500000000005,50.48770833333333,48.293749999999996,51.72666666666667,57.511041666666664,47.898125,51.520624999999995,58.19104166666667,49.448125,48.23854166666666,53.45854166666667,50.03375,60.27854166666666,55.78187500000001,47.65520833333333,46.74375,58.88854166666667,49.73354166666667,49.08916666666667,47.58020833333333,49.7525,56.510625000000005,45.62041666666667,50.64333333333334,58.87020833333333,51.51541666666666,49.59583333333333,56.224583333333335,57.67416666666667,59.736250000000005,59.77708333333334,51.60604166666667,49.04604166666667,55.314166666666665,51.80041666666667,51.88604166666667,49.005208333333336,53.70104166666667,58.51020833333333,50.177083333333336,52.3975,57.512708333333336
5.0,2023,520.0,59.355625,58.037083333333335,59.990833333333335,60.161458333333336,67.07625,65.39999999999999,59.92541666666667,60.80854166666666,56.94520833333333,58.284166666666664,62.470416666666665,56.68625,59.651041666666664,73.05083333333333,58.73354166666667,57.72895833333334,75.485,59.069583333333334,56.16395833333333,60.44833333333333,62.37375,70.68833333333333,59.37145833333333,58.5925,59.41958333333333,65.17145833333333,57.72875,61.61395833333333,57.559583333333336,57.633541666666666,76.90791666666667,57.15270833333333,58.80979166666666,73.88041666666666,58.2575,54.5425,60.30229166666667,63.143125,70.64916666666666,59.001458333333325,57.440625000000004,59.41395833333333,64.45729166666666,56.9175,61.446666666666665,56.571041666666666,57.31125,74.42166666666667,55.70374999999999,58.874791666666674,74.06166666666667,59.880208333333336,57.786249999999995,60.59395833333334,61.60395833333333,70.72854166666666,59.73979166666667,59.74395833333333,59.42520833333333,65.88479166666666,58.539375,61.78041666666667,58.54750000000001,57.954791666666665,79.39375,58.601875,58.745000000000005,73.69791666666667
6.0,2018,620.0,54.922291666666666,54.18020833333333,59.591874999999995,53.82541666666666,67.74333333333333,59.673750000000005,50.48583333333334,57.09583333333333,58.05770833333333,53.036458333333336,59.065416666666664,50.166,55.876,58.68425,50.43775,57.852999999999994,59.702999999999996,50.140208333333334,48.55291666666667,61.123124999999995,55.31583333333333,63.19770833333333,51.951875,44.97666666666667,50.935,53.7425,50.11020833333333,50.78666666666667,53.2245,47.728500000000004,47.33425,46.2085,48.777249999999995,54.14149999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2019,620.0,50.118125,50.960625,60.32604166666667,52.148125,53.82145833333333,48.74895833333333,46.040416666666665,48.67875,50.67979166666667,50.44479166666667,48.18687499999999,51.92604166666666,49.25083333333333,57.69145833333334,49.65020833333333,49.69645833333333,56.07041666666667,47.4475,47.318125,67.60583333333334,52.759166666666665,67.71333333333332,45.07833333333334,40.222500000000004,42.64479166666667,51.40416666666667,48.88270833333333,46.37270833333333,48.44895833333334,47.995625,51.367916666666666,46.76416666666666,46.79291666666666,59.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2020,620.0,53.95249999999999,54.34916666666667,53.990208333333335,55.752916666666664,59.86541666666667,54.36875,54.993541666666665,50.32749999999999,55.401875,52.29,56.205000000000005,51.900625,54.43541666666667,58.60708333333333,52.642291666666665,54.818958333333335,56.80791666666667,51.232499999999995,49.39291666666667,69.70333333333333,65.94270833333333,74.185625,51.818125,56.974375,47.18541666666667,52.56979166666667,49.096875000000004,52.79333333333333,54.62375,48.39208333333334,58.662708333333335,49.680416666666666,50.07479166666667,67.239375,46.35,43.46321428571429,68.26464285714286,60.435,70.44428571428571,59.3025,53.35071428571428,39.82035714285714,48.40714285714286,43.78178571428572,49.894999999999996,50.35035714285714,42.50607142857143,55.589999999999996,46.68642857142857,43.959999999999994,65.97571428571429,51.23142857142857,48.739285714285714,70.4025,67.11785714285715,75.01285714285714,61.04892857142857,58.606785714285714,45.8975,52.34285714285714,50.3225,52.82214285714286,53.19678571428572,48.07071428571429,60.12892857142857,51.628214285714286,49.12392857142857,69.20642857142857
6.0,2021,620.0,45.57875000000001,45.13958333333333,56.03062499999999,49.129999999999995,55.068125,50.255625,42.625,40.814166666666665,49.324999999999996,46.53895833333333,44.57395833333334,41.98666666666667,47.27666666666667,49.56583333333333,44.47645833333333,49.25875,51.02395833333333,47.99604166666666,47.083958333333335,61.85375,55.30708333333333,68.768125,60.843333333333334,48.147708333333334,44.89875,50.551874999999995,46.362500000000004,50.687291666666674,49.529583333333335,45.743541666666665,55.950208333333336,47.57375,45.740833333333335,60.99104166666666,46.41625,45.333958333333335,60.71729166666666,51.66625,68.43791666666667,59.830625,46.3125,43.50270833333334,48.26895833333333,43.98354166666667,50.24854166666666,48.87583333333333,43.32208333333333,54.36770833333333,47.265625,43.928333333333335,57.69416666666667,49.576249999999995,48.83354166666667,62.989375,58.94645833333333,69.09833333333333,61.855625,49.98354166666667,46.294375,52.835,48.74166666666667,51.126666666666665,50.181875,48.165,57.533125000000005,47.87979166666667,47.55375,64.28708333333333
6.0,2022,620.0,51.73583333333334,50.89000000000001,65.37770833333333,51.16583333333333,63.535625,55.60874999999999,52.81166666666667,48.24229166666667,51.96479166666666,52.65645833333334,52.54291666666666,47.32729166666667,54.78520833333334,57.410625,50.372083333333336,52.92645833333333,62.747083333333336,50.50479166666667,49.129999999999995,56.955000000000005,52.51791666666667,62.30875,55.692083333333336,48.537708333333335,46.89166666666667,58.69291666666667,51.28041666666667,49.45541666666667,47.71625,51.91354166666667,55.5625,47.99166666666667,51.23541666666667,61.33083333333334,49.754375,48.571041666666666,55.78729166666667,51.42604166666666,62.31979166666667,53.92041666666666,47.85708333333333,46.28604166666667,57.61666666666667,50.09395833333334,49.24583333333334,47.51104166666667,50.91416666666667,51.848749999999995,47.375,50.463125,59.827708333333334,51.25458333333333,49.689166666666665,58.123124999999995,53.61145833333333,62.29770833333333,57.462291666666665,49.21645833333333,47.49645833333333,59.768750000000004,52.46645833333333,49.666875000000005,47.92124999999999,52.91354166666667,59.276875,48.60666666666666,52.00604166666667,62.834375
6.0,2023,620.0,54.38291666666667,53.04458333333333,61.611041666666665,58.239374999999995,61.58083333333334,64.46354166666667,56.74791666666667,48.619166666666665,56.631458333333335,51.68833333333333,59.43125,53.975,54.187916666666666,62.65562500000001,50.70708333333334,56.962916666666665,66.345,53.163125,51.546875,64.85458333333334,58.64541666666667,64.81416666666667,49.590624999999996,54.317708333333336,46.74458333333334,60.373124999999995,49.895624999999995,58.01229166666667,52.62479166666666,51.600833333333334,64.89083333333333,49.288333333333334,54.79708333333334,67.271875,52.05020833333333,50.82895833333333,63.37875,57.89520833333333,62.24375,48.25,53.328541666666666,44.987291666666664,59.381875,48.84145833333333,56.699375,50.7075,51.18354166666666,62.72354166666667,48.53541666666666,53.09520833333334,66.60583333333334,54.278124999999996,52.265625,66.33125,59.39833333333333,67.38520833333332,50.92958333333333,55.30833333333334,48.50104166666667,61.364583333333336,50.949999999999996,59.32583333333333,54.54291666666666,52.017291666666665,67.05833333333334,50.04145833333333,56.49729166666666,67.93666666666667
7.0,2018,720.0,54.41979166666667,53.07583333333333,57.74270833333333,52.31166666666667,63.32020833333333,55.73,50.778124999999996,55.07604166666667,57.369791666666664,53.05708333333333,55.288125,56.177,50.195499999999996,54.01625,54.18125,52.795249999999996,50.826499999999996,48.111250000000005,46.75125,52.96895833333334,52.984166666666674,59.84375,45.47770833333333,51.46458333333334,43.47604166666667,52.77854166666666,49.17625,44.568958333333335,48.6275,45.7125,49.601,47.89425,44.12975,50.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2019,720.0,50.09291666666667,48.82583333333333,58.95541666666667,55.99104166666667,57.22291666666666,56.285,55.14291666666667,45.48583333333334,52.48791666666667,50.08770833333333,46.788333333333334,52.39666666666667,48.602916666666665,53.665416666666665,51.60479166666667,47.16020833333334,57.463125,43.95583333333334,43.01666666666667,62.18395833333333,53.708124999999995,60.70041666666666,43.65395833333333,46.151250000000005,40.136874999999996,46.45104166666667,43.36625,41.603125,49.32333333333333,38.80895833333333,56.394375,44.17124999999999,39.95791666666667,59.41583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2020,720.0,48.637708333333336,46.843333333333334,50.11375,55.93875,58.42958333333333,47.37229166666666,51.49895833333333,48.275416666666665,49.490625,47.856875,51.016875,45.41833333333333,50.25,59.337291666666665,47.06020833333333,51.57916666666667,54.29291666666666,49.715624999999996,45.19583333333333,64.39729166666667,66.89645833333333,68.17583333333333,57.65770833333334,58.748124999999995,51.579375,46.283125000000005,42.931666666666665,60.168125,51.73333333333333,49.25479166666667,61.18666666666667,42.55958333333333,52.109791666666666,72.20208333333333,45.35964285714285,39.65392857142857,58.45321428571429,64.39071428571428,68.34928571428571,63.05535714285715,54.800000000000004,42.910714285714285,43.964642857142856,35.693571428571424,60.44607142857143,49.909285714285716,42.55642857142857,59.75535714285714,38.43142857142857,46.60642857142857,71.74785714285714,50.315714285714286,45.512142857142855,61.98892857142857,70.42142857142856,70.76,66.78892857142857,60.713928571428575,47.57392857142857,49.82357142857143,41.39892857142858,64.24357142857143,53.22535714285714,48.36214285714285,62.67821428571428,42.56285714285714,51.48357142857143,74.97928571428572
7.0,2021,720.0,45.418749999999996,47.09354166666666,49.42270833333333,39.78125,48.84479166666667,54.19770833333333,48.538125,37.4525,47.005833333333335,45.111875,43.85104166666667,46.286458333333336,44.24041666666667,51.963125,45.750416666666666,44.54458333333333,50.12270833333333,53.60791666666666,51.15708333333333,58.97479166666667,57.116875,66.68229166666667,60.18125,56.491458333333334,54.009166666666665,53.71666666666667,49.298750000000005,58.42124999999999,53.24270833333333,54.40625,57.999791666666674,51.155833333333334,57.6475,63.390625,51.40854166666667,49.06666666666666,58.10583333333333,56.24583333333334,63.661458333333336,57.45333333333334,54.99604166666666,51.923541666666665,51.94770833333333,47.350208333333335,56.12729166666667,50.269375,52.5325,56.774375,48.59583333333333,54.977291666666666,61.725208333333335,55.806875,53.24666666666667,59.84229166666666,57.98583333333334,69.70083333333334,62.91104166666667,57.98895833333333,56.095625000000005,55.483125,51.244791666666664,60.71604166666666,56.214166666666664,56.27916666666667,59.22479166666667,53.71666666666667,60.318125,65.056875
7.0,2022,720.0,52.84312499999999,52.81479166666667,62.37562500000001,54.40562499999999,52.94,55.50062500000001,53.02770833333333,49.85208333333333,52.63583333333333,51.855625,54.776250000000005,52.73666666666667,52.70666666666667,61.109375,52.91458333333333,52.8675,61.80895833333333,49.946875,49.32125,58.423750000000005,52.75062500000001,56.17104166666667,50.44229166666667,51.15083333333334,44.4025,55.68958333333333,48.99125,51.251875000000005,48.00666666666667,50.80145833333333,65.07375,48.50145833333334,50.660625,64.87354166666667,48.50083333333333,48.182291666666664,57.22666666666667,50.92729166666667,55.356458333333336,48.184583333333336,50.821666666666665,42.091875,52.134791666666665,47.66770833333334,50.255833333333335,46.34145833333333,49.32729166666667,65.65916666666666,47.82708333333333,47.958958333333335,64.83645833333334,51.39270833333333,50.46145833333333,59.62,54.57354166666667,56.985625,52.70083333333333,51.48208333333333,46.714375,59.244166666666665,50.31312500000001,52.24666666666667,49.67104166666667,52.276041666666664,64.48958333333333,49.17625,53.361875,64.910625
7.0,2023,720.0,52.315,51.448125000000005,65.04291666666667,55.615625,63.30875,57.73208333333333,56.87479166666666,46.510416666666664,52.59354166666666,50.32458333333333,56.47291666666666,52.174375,52.213541666666664,68.42666666666666,50.01499999999999,52.39208333333334,67.94854166666667,49.339375,47.810833333333335,62.168749999999996,54.29624999999999,64.61375,52.70041666666666,51.279583333333335,43.349583333333335,57.962291666666665,49.122083333333336,49.335625,46.98375000000001,50.84979166666667,63.665,47.838541666666664,49.093333333333334,66.015625,48.57333333333333,46.99125,61.678958333333334,53.64479166666666,63.749583333333334,51.0975,51.24375,41.61,56.08708333333333,48.939166666666665,47.88833333333333,46.73520833333333,49.75416666666666,62.77395833333333,47.39333333333334,48.764375,63.90416666666667,50.10458333333333,48.628125000000004,62.65979166666667,54.94645833333333,65.47666666666667,54.30458333333333,51.315625000000004,45.09020833333333,59.836875,49.30479166666667,50.78270833333334,47.23166666666666,51.94541666666667,64.55416666666666,48.28395833333334,49.42250000000001,68.126875
8.0,2018,820.0,60.30895833333333,53.803958333333334,57.32729166666667,61.487291666666664,63.112500000000004,55.20416666666667,55.29708333333334,63.03729166666667,61.626666666666665,59.55791666666667,61.44708333333333,59.923500000000004,60.239,55.11900000000001,55.416999999999994,61.90375,59.7365,60.037708333333335,51.41375,55.20104166666667,60.08041666666667,65.15916666666666,54.03520833333334,54.130625,61.05770833333333,65.06895833333333,62.160625,58.973125,59.315250000000006,60.5135,60.897749999999995,57.053999999999995,60.54350000000001,68.02125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2019,820.0,57.351875,51.628125000000004,59.414375,59.15375,59.818125,55.31125,58.088125,56.56604166666667,59.111041666666665,55.685624999999995,58.33270833333333,57.06020833333333,56.48291666666666,59.791666666666664,54.82666666666666,58.225833333333334,60.2475,61.36708333333333,46.93645833333333,64.7625,63.835625,72.026875,47.60916666666666,47.21125,62.373124999999995,67.90770833333333,62.08354166666666,62.629999999999995,59.79625000000001,62.210208333333334,69.311875,57.588125,63.59604166666667,72.09541666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2020,820.0,54.755625,48.494375,47.511875,55.504375,58.73541666666667,51.14729166666667,52.80145833333333,51.855625,57.78354166666667,54.17416666666667,55.982499999999995,55.08354166666667,53.48333333333333,63.65229166666666,53.144375,55.651041666666664,56.770833333333336,71.80875,56.59625,64.67145833333333,71.55979166666667,78.82541666666667,68.79729166666667,68.36708333333333,70.81645833333333,73.46208333333333,71.50104166666667,74.22104166666666,72.74666666666667,70.86895833333334,76.96104166666667,67.37770833333333,72.38625,83.20041666666667,72.70785714285714,56.33107142857143,61.035357142857144,72.3,79.78142857142858,77.42821428571428,65.83285714285714,71.21035714285713,74.71000000000001,72.45928571428571,75.74642857142858,73.41392857142857,73.35035714285713,80.045,67.41464285714287,74.3582142857143,83.64964285714287,75.9067857142857,57.925714285714285,65.09142857142857,76.33142857142857,82.72392857142857,81.57071428571429,73.18607142857142,75.34214285714286,77.49214285714287,75.31928571428571,78.35642857142857,74.88678571428571,76.58571428571429,81.66428571428571,69.69321428571429,77.49607142857143,86.57107142857141
8.0,2021,820.0,52.699375,45.65479166666666,47.432500000000005,50.905833333333334,57.853541666666665,57.066875,50.857499999999995,51.711875,54.62395833333333,52.821666666666665,54.49729166666666,53.04479166666667,52.41083333333333,57.10104166666667,52.30020833333333,54.37,53.899791666666665,65.88541666666667,51.15770833333334,60.75770833333333,63.122083333333336,78.51833333333333,61.255625,59.888749999999995,66.36229166666666,74.61104166666667,66.955625,69.03333333333333,61.25666666666667,68.655625,74.930625,60.18333333333334,68.87208333333334,77.99395833333334,64.40979166666666,50.093541666666674,59.42291666666667,61.684374999999996,76.92395833333333,58.68958333333333,58.76645833333333,64.54,73.30770833333334,65.55791666666667,67.61479166666666,59.56020833333333,67.1225,74.27499999999999,58.38729166666667,67.21520833333334,76.82541666666667,67.359375,52.221875000000004,62.09166666666667,64.56041666666667,80.11395833333334,63.82229166666667,61.01104166666667,68.18520833333334,75.91541666666667,68.35375,70.45166666666667,62.95395833333333,70.189375,75.58645833333334,61.97958333333333,70.52895833333334,79.16229166666666
8.0,2022,820.0,57.83708333333333,56.47145833333334,61.4575,59.12375,59.098125,51.892291666666665,57.2875,58.65020833333333,60.560624999999995,57.71,57.965624999999996,55.54541666666666,58.72354166666667,68.02958333333333,55.09354166666666,58.41770833333334,62.46,60.960625,54.103125,60.833958333333335,61.05875,70.80166666666666,51.712916666666665,57.99875,61.975625,68.75083333333333,60.59145833333333,60.537083333333335,57.68125,62.26291666666666,70.27354166666667,57.143750000000004,61.64541666666667,67.82062499999999,60.01229166666667,53.625416666666666,60.838125,60.357708333333335,68.731875,49.461875,57.553125,60.435833333333335,67.12708333333333,59.72541666666667,59.649375,57.44875,60.375416666666666,71.39395833333333,56.77791666666667,60.056666666666665,67.69833333333334,61.90958333333333,54.58354166666666,60.831041666666664,61.76020833333334,72.869375,53.962916666666665,58.445625,63.515833333333326,70.37354166666667,61.458333333333336,61.42458333333334,57.914791666666666,64.14916666666666,69.15270833333334,57.50895833333333,63.234791666666666,67.94520833333333
8.0,2023,820.0,60.49770833333333,59.39854166666667,66.11729166666667,60.79916666666667,63.11270833333333,54.85395833333334,61.94166666666666,63.35104166666667,53.27104166666667,60.04750000000001,62.133125,58.41625,62.27458333333333,65.56625,57.990833333333335,61.829791666666665,66.97708333333334,62.71458333333334,56.65729166666667,63.683125,62.25666666666667,71.43833333333333,55.678125,60.87625,65.74458333333332,65.49229166666667,61.82020833333333,63.957708333333336,59.76125,63.566875,72.87645833333333,57.52020833333333,64.15791666666667,71.32875,61.51791666666667,54.831041666666664,63.265208333333334,61.121874999999996,69.49104166666667,53.85145833333333,59.73875,64.541875,64.05979166666667,60.23229166666667,63.13166666666667,58.98166666666666,61.86604166666667,72.15083333333334,56.45979166666667,62.38291666666667,70.74291666666666,63.91291666666667,58.48229166666667,64.10104166666666,63.390833333333326,73.38520833333332,57.50604166666667,62.013958333333335,66.94625,66.92541666666666,63.407916666666665,64.784375,60.540625,65.26645833333333,73.60187499999999,58.57958333333334,65.93333333333334,71.91395833333333
9.0,2018,920.0,54.87479166666666,53.846875000000004,55.45770833333333,51.81020833333333,62.12708333333333,56.92541666666667,56.17791666666667,54.826875,56.71625,55.18979166666667,56.10145833333333,53.852250000000005,54.35,62.00725,51.6265,56.98375,62.5255,57.494375,46.465833333333336,55.671875,59.595,63.339375,56.83020833333333,53.40875,57.615208333333335,61.98708333333334,57.249583333333334,57.223958333333336,59.738,56.8765,58.97324999999999,56.419,58.67775,57.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
